review_text,has_negation,true_label
"From my experience, Fantastic service and excellent quality.",False,Positive
"Great experience overall, would buy again Would consider buying again.",False,Positive
I did not like this product at all.,True,Negative
The performance was not stable and not acceptable This is just my honest review.,True,Negative
"In my opinion, The service was not helpful, it made things worse.",True,Negative
"As a regular customer, I did not like this product at all I hope it improves in the future.",True,Negative
"I am not unhappy, I am very pleased with it Would consider buying again.",True,Positive
I was not disappointed with this purchase I think others might feel the same.,True,Positive
"Terrible experience overall, will not return.",False,Negative
The performance was not stable and not acceptable.,True,Negative
"Overall, this was a bad decision.",False,Negative
"Honestly, This was a complete waste of money It really stood out for me.",False,Negative
"Personally, I absolutely loved this product It did not live up to the hype.",False,Positive
"The experience was not horrible, I really liked it I would avoid this next time.",True,Positive
Fantastic service and excellent quality.,False,Positive
"The experience was not good, I will not return Would consider buying again.",True,Negative
"Overall, The service was not helpful, it made things worse.",True,Negative
I did not regret buying this at all.,True,Positive
"It is not worth the price, I regret buying it It did not live up to the hype.",True,Negative
Exceeded my expectations in every way.,False,Positive
The quality is not good enough for daily use I would avoid this next time.,True,Negative
Highly recommend this to everyone.,False,Positive
"I regret buying this, not worth it.",False,Negative
"To be fair, Everything was smooth and better than expected.",False,Positive
"Overall, Highly recommend this to everyone.",False,Positive
"From my experience, I regret buying this, not worth it I would avoid this next time.",False,Negative
"It is not worth the price, I regret buying it I think others might feel the same.",True,Negative
I absolutely loved this product.,False,Positive
The performance was not stable and not acceptable.,True,Negative
"To be fair, Fantastic service and excellent quality It really stood out for me.",False,Positive
"To be fair, Very satisfied with the quality and service It really stood out for me.",False,Positive
"Overall, Highly recommend this to everyone This is just my honest review.",False,Positive
"Honestly, It is not worth the price, I regret buying it.",True,Negative
"As a regular customer, This worked perfectly for my needs It really stood out for me.",False,Positive
"Personally, I regret buying this, not worth it.",False,Negative
I did not like this product at all.,True,Negative
Very satisfied with the quality and service.,False,Positive
"Honestly, I am really happy with this purchase.",False,Positive
Everything was smooth and better than expected.,False,Positive
Highly recommend this to everyone.,False,Positive
This product failed to meet my expectations.,False,Negative
Fantastic service and excellent quality.,False,Positive
This was a complete waste of money.,False,Negative
